country,counts,id,month,year
CH,1,80,5,2016
FR,1,80,5,2016
US,1,80,5,2016
MX,1,80,6,2016
IT,1,80,6,2016
FR,1,80,6,2016
AU,1,80,6,2016
MA,1,80,6,2016
FR,1,80,7,2016
FR,1,80,8,2016
IT,1,80,8,2016
AR,1,80,8,2016
US,1,80,9,2016
FR,1,80,10,2016
FR,1,80,11,2016
CA,1,80,12,2016
FR,1,80,4,2017
GB,1,80,4,2017
GB,1,80,5,2017
ES,1,80,7,2017
FR,2,80,8,2017
US,4,21,1,2002
FR,4,21,1,2002
CH,1,21,1,2002
BE,1,21,1,2002
FR,3,21,2,2002
IT,2,21,3,2002
PF,1,21,2,2002
CH,2,21,6,2002
FR,5,21,6,2002
FR,6,21,9,2002
CH,1,21,7,2002
CA,1,21,9,2002
FR,2,21,7,2002
FR,2,21,10,2002
FR,2,21,11,2002
FR,3,21,12,2002
FR,6,21,1,2003
CH,1,21,12,2002
FR,4,21,3,2003
FR,3,21,2,2003
ES,1,21,6,2003
FR,9,21,7,2003
FR,5,21,5,2003
FR,2,21,4,2003
FR,2,21,6,2003
FR,4,21,7,2004
FR,3,21,8,2004
FR,2,21,3,2002
US,3,21,3,2002
GB,1,21,3,2002
US,3,21,4,2002
FR,7,21,6,2004
US,8,21,5,2002
GB,2,21,8,2002
US,5,21,8,2002
AU,1,21,4,2002
DE,1,21,9,2002
US,4,21,9,2002
AU,1,21,10,2002
US,8,21,6,2002
IT,1,21,5,2002
GB,1,21,10,2002
AU,1,21,11,2002
US,2,21,12,2002
GB,1,21,11,2002
US,5,21,1,2003
AU,1,21,1,2003
CZ,1,21,1,2003
IT,1,21,2,2003
DE,1,21,2,2003
CA,1,21,3,2003
BE,1,21,2,2003
US,4,21,2,2003
NZ,1,21,5,2003
US,4,21,5,2003
SK,1,21,6,2003
FR,6,21,8,2003
US,8,21,8,2003
US,7,21,7,2003
US,4,21,9,2003
US,4,21,6,2003
US,5,21,12,2003
US,3,21,1,2004
IT,2,21,2,2004
IT,4,21,3,2004
NZ,1,21,2,2004
GB,1,21,2,2004
US,7,21,3,2004
CA,1,21,3,2004
US,4,21,4,2004
US,4,21,5,2004
GB,1,21,6,2004
PF,2,21,3,2002
US,3,21,7,2004
FR,3,21,10,2003
AU,1,21,6,2004
NZ,1,21,6,2004
US,1,21,8,2004
US,4,21,9,2004
US,4,21,10,2004
GB,1,21,10,2004
JP,1,21,2,2002
MX,1,21,5,2004
GB,1,21,9,2003
GB,1,21,11,2001
CH,1,21,2,2004
EC,1,21,5,2002
GB,2,21,4,2002
BE,1,21,8,2002
CA,2,21,11,2001
CH,1,21,1,2004
DE,2,21,12,2002
FR,6,21,1,2004
AU,1,21,12,2001
PE,1,21,5,2004
BE,1,21,5,2002
CA,1,21,12,2002
FR,4,21,5,2002
BE,1,21,8,2003
GB,1,21,8,2004
US,6,21,10,2002
IT,1,21,9,2003
GB,3,21,3,2004
BE,1,21,1,2003
GB,2,21,9,2004
BE,3,21,10,2003
GB,1,21,5,2004
US,2,21,2,2002
NZ,1,21,9,2004
CH,1,21,10,2001
FR,1,21,11,2001
US,1,21,11,2001
SG,1,21,11,2001
BE,1,21,12,2001
FR,2,21,12,2001
US,1,21,12,2001
CA,1,21,1,2002
IT,1,21,2,2002
CH,1,21,3,2002
FR,1,21,4,2002
CA,1,21,5,2002
GB,1,21,5,2002
AU,1,21,5,2002
NZ,1,21,6,2002
CA,1,21,6,2002
IT,1,21,9,2004
US,4,21,7,2002
FR,2,21,8,2002
GB,1,21,7,2004
AU,1,21,8,2002
IT,1,21,10,2003
US,4,21,4,2003
IT,1,21,5,2004
HK,1,21,6,2003
NZ,1,21,7,2003
PF,1,21,9,2003
FR,2,21,9,2003
CH,1,21,5,2003
GB,1,21,7,2002
NO,1,21,10,2002
US,1,21,11,2002
AR,1,21,3,2003
CA,1,21,1,2004
FR,5,21,3,2004
CH,1,21,7,2003
BR,1,21,9,2003
CA,1,21,10,2003
PF,1,21,12,2002
CA,1,21,9,2003
CA,1,21,5,2004
FR,1,21,4,2004
PF,1,21,3,2004
FR,2,21,11,2003
CH,1,21,8,2004
US,1,21,6,2004
FR,2,21,5,2004
ES,2,21,4,2004
CH,1,21,4,2004
AU,1,21,4,2004
VE,1,21,4,2004
US,3,21,2,2004
US,2,21,10,2003
AU,1,21,10,2003
ES,1,21,5,2004
ES,1,21,1,2004
FR,2,21,12,2003
SG,1,21,5,2002
CH,1,21,8,2003
AR,1,21,8,2002
GB,1,21,6,2003
GB,1,21,5,2003
NZ,1,21,11,2003
AR,1,21,2,2004
IT,1,21,4,2003
FR,5,21,12,2004
FR,7,21,1,2005
US,4,21,1,2005
PL,1,21,1,2005
US,2,21,2,2005
AU,1,21,2,2005
CA,1,21,2,2005
FR,2,21,2,2005
US,4,21,12,2004
MY,1,21,1,2005
ES,1,21,12,2004
MY,1,21,12,2004
NO,1,21,12,2004
RE,1,21,12,2004
AR,1,21,12,2004
AU,1,21,12,2004
GB,1,21,12,2004
WF,1,21,11,2004
BE,1,21,12,2004
IT,1,21,2,2005
FR,1,21,3,2005
US,3,21,3,2005
CL,1,21,3,2005
PL,1,21,3,2005
BR,1,21,3,2005
AU,1,21,3,2005
CH,1,21,3,2005
PF,1,21,3,2005
IL,1,21,3,2005
US,7,21,4,2005
FR,3,21,4,2005
IT,1,21,4,2005
BR,1,21,4,2005
PT,1,21,4,2005
FR,3,21,5,2005
IT,1,21,5,2005
US,2,21,5,2005
IT,1,21,6,2005
CH,1,21,6,2005
US,4,21,6,2005
CA,1,21,6,2005
FR,3,21,6,2005
BE,1,21,6,2005
CA,1,21,7,2005
FR,4,21,7,2005
GP,1,21,7,2005
US,3,21,7,2005
GB,3,21,7,2005
DE,1,21,7,2005
IT,1,21,7,2005
HU,1,21,7,2005
BR,1,21,7,2005
FR,8,21,8,2005
US,6,21,8,2005
AT,1,21,8,2005
CA,1,21,8,2005
PF,1,21,8,2005
IT,1,21,8,2005
AU,1,21,8,2005
MQ,1,21,9,2005
FR,5,21,9,2005
PF,1,21,9,2005
AE,1,21,9,2005
CH,1,21,9,2005
PL,1,21,10,2005
HK,1,21,10,2005
NO,1,21,10,2005
US,1,21,10,2005
FR,2,21,10,2005
HU,1,21,10,2005
IT,1,21,11,2005
DE,1,21,11,2005
CA,2,21,11,2005
AU,1,21,11,2005
NL,1,21,11,2005
FR,1,21,11,2005
PF,1,21,12,2005
FR,1,21,12,2005
AU,1,21,12,2005
IT,1,21,12,2005
US,2,21,1,2006
CH,1,21,1,2006
IT,1,21,1,2006
FR,2,21,1,2006
CA,3,21,1,2006
GB,3,21,1,2006
NZ,1,21,1,2006
CA,3,21,2,2006
FR,3,21,2,2006
PF,1,21,2,2006
US,2,21,2,2006
AU,1,21,2,2006
FR,8,21,3,2006
AT,2,21,3,2006
US,2,21,3,2006
CA,1,21,3,2006
GB,1,21,3,2006
BR,1,21,3,2006
AR,1,21,3,2006
FR,4,21,4,2006
AU,2,21,4,2006
US,1,21,4,2006
JP,1,21,4,2006
AL,1,21,4,2006
UY,1,21,4,2006
GB,1,21,4,2006
IT,2,21,4,2006
IT,1,21,5,2006
FR,7,21,5,2006
US,5,21,5,2006
HK,1,21,5,2006
CR,1,21,6,2006
FR,1,21,6,2006
NZ,1,21,6,2006
US,4,21,6,2006
PF,2,21,6,2006
AU,1,21,6,2006
CA,1,21,7,2006
BE,1,21,7,2006
FR,3,21,7,2006
US,1,21,7,2006
PF,1,21,7,2006
US,7,21,8,2006
FR,7,21,8,2006
CH,1,21,8,2006
CN,1,21,8,2006
HK,1,21,8,2006
AU,1,21,8,2006
BE,1,21,8,2006
AR,1,21,8,2006
BR,1,21,8,2006
NL,1,21,8,2006
CA,1,21,9,2006
FR,8,21,9,2006
AU,2,21,9,2006
US,3,21,9,2006
NL,1,21,9,2006
PF,1,21,9,2006
UY,1,21,9,2006
FR,3,21,10,2006
CA,2,21,10,2006
US,6,21,10,2006
AU,2,21,10,2006
TW,1,21,10,2006
FR,8,21,11,2006
US,3,21,11,2006
PF,1,21,11,2006
CH,1,21,11,2006
GB,1,21,11,2006
FR,5,21,12,2006
US,2,21,12,2006
DE,1,21,12,2006
GB,1,21,12,2006
RE,1,21,1,2007
US,3,21,1,2007
FR,8,21,1,2007
PT,1,21,1,2007
AR,1,21,1,2007
FR,4,21,2,2007
US,1,21,2,2007
CH,1,21,2,2007
IN,1,21,2,2007
FR,4,21,3,2007
US,5,21,3,2007
GB,1,21,3,2007
AU,1,21,3,2007
CA,1,21,3,2007
RU,1,21,3,2007
CA,2,21,4,2007
US,6,21,4,2007
FR,3,21,4,2007
CH,1,21,4,2007
RU,1,21,4,2007
PF,1,21,4,2007
AU,1,21,4,2007
DK,1,21,5,2007
US,7,21,5,2007
CH,1,21,5,2007
SG,1,21,5,2007
FR,4,21,5,2007
GB,1,21,5,2007
PF,2,21,6,2007
US,4,21,6,2007
CA,2,21,6,2007
FR,5,21,6,2007
AU,1,21,6,2007
NZ,1,21,6,2007
FR,4,21,7,2007
CH,1,21,7,2007
SG,1,21,7,2007
US,3,21,7,2007
CA,1,21,7,2007
NZ,1,21,7,2007
US,3,21,8,2007
HN,1,21,8,2007
FR,6,21,8,2007
DE,1,21,8,2007
GB,1,21,8,2007
PT,1,21,8,2007
CA,1,21,9,2007
PF,2,21,9,2007
NZ,1,21,9,2007
FR,4,21,9,2007
CH,2,21,10,2007
GB,1,21,10,2007
FR,3,21,10,2007
US,3,21,10,2007
NL,2,21,10,2007
CA,1,21,10,2007
US,6,21,11,2007
FR,6,21,11,2007
DE,1,21,11,2007
CA,1,21,11,2007
ES,1,21,11,2007
GB,1,21,11,2007
FR,8,21,12,2007
US,4,21,12,2007
IT,1,21,12,2007
PL,1,21,12,2007
IL,1,21,12,2007
IE,1,21,12,2007
SN,1,21,12,2007
US,3,21,1,2008
IT,2,21,1,2008
FR,5,21,1,2008
GB,1,21,1,2008
FI,1,21,1,2008
CH,2,21,1,2008
ES,1,21,1,2008
PF,1,21,2,2008
AU,1,21,2,2008
FR,5,21,2,2008
DE,1,21,2,2008
CA,1,21,2,2008
FI,1,21,2,2008
FR,4,21,3,2008
US,2,21,3,2008
ES,2,21,3,2008
IT,1,21,3,2008
PF,1,21,3,2008
HU,1,21,3,2008
FR,2,21,4,2008
CA,1,21,4,2008
HU,1,21,4,2008
US,2,21,4,2008
IT,2,21,4,2008
BE,1,21,4,2008
GP,1,21,4,2008
US,2,21,5,2008
FR,4,21,5,2008
CN,1,21,5,2008
NZ,1,21,5,2008
PF,1,21,5,2008
AR,1,21,5,2008
CA,1,21,5,2008
US,4,21,6,2008
PF,2,21,6,2008
FR,3,21,6,2008
IT,1,21,7,2008
US,5,21,7,2008
CA,1,21,7,2008
FR,2,21,7,2008
AR,1,21,7,2008
PF,1,21,7,2008
FR,2,21,8,2008
US,1,21,8,2008
CH,1,21,8,2008
FI,1,21,8,2008
AU,2,21,8,2008
MC,1,21,8,2008
MC,1,21,9,2008
PF,2,21,9,2008
NZ,1,21,9,2008
DE,1,21,9,2008
FR,3,21,9,2008
GB,1,21,9,2008
US,4,21,9,2008
NL,1,21,9,2008
FR,5,21,10,2008
IT,1,21,10,2008
CH,1,21,10,2008
ES,1,21,10,2008
CZ,1,21,10,2008
US,2,21,10,2008
SI,1,21,11,2008
US,2,21,11,2008
FR,4,21,11,2008
DE,1,21,11,2008
AT,1,21,11,2008
BE,1,21,11,2008
NL,1,21,11,2008
FR,2,21,12,2008
US,2,21,12,2008
HU,1,21,12,2008
SI,1,21,12,2008
CA,1,21,12,2008
GB,1,21,12,2008
FR,3,21,1,2009
IT,1,21,1,2009
US,3,21,1,2009
CH,2,21,1,2009
CZ,1,21,1,2009
ES,1,21,1,2009
PF,1,21,1,2009
AR,1,21,1,2009
GB,1,21,1,2009
BR,2,21,1,2009
IT,3,21,2,2009
NZ,1,21,2,2009
GR,1,21,2,2009
GB,1,21,2,2009
PF,1,21,2,2009
US,1,21,2,2009
FR,1,21,2,2009
ES,1,21,2,2009
PE,1,21,2,2009
FR,3,21,3,2009
IT,1,21,3,2009
BE,1,21,3,2009
US,1,21,3,2009
AU,2,21,3,2009
BD,1,21,3,2009
NZ,1,21,3,2009
NL,1,21,3,2009
NC,1,21,4,2009
US,2,21,4,2009
IT,1,21,4,2009
GB,1,21,4,2009
FR,3,21,4,2009
AU,1,21,4,2009
CA,1,21,4,2009
AR,1,21,4,2009
ES,1,21,4,2009
GB,2,21,5,2009
CH,2,21,5,2009
FR,3,21,5,2009
IT,1,21,5,2009
CA,1,21,5,2009
BR,1,21,5,2009
ES,1,21,5,2009
DE,1,21,5,2009
PL,1,21,6,2009
US,4,21,6,2009
CH,1,21,6,2009
GB,1,21,6,2009
FR,2,21,6,2009
UY,1,21,6,2009
DE,1,21,6,2009
BE,1,21,6,2009
IT,3,21,6,2009
NO,1,21,6,2009
US,2,21,7,2009
FR,2,21,7,2009
PF,2,21,7,2009
NZ,1,21,7,2009
IE,1,21,7,2009
CA,1,21,7,2009
IT,1,21,7,2009
PT,1,21,7,2009
GB,2,21,7,2009
US,7,21,8,2009
FR,6,21,8,2009
AR,2,21,8,2009
IT,4,21,8,2009
SE,1,21,8,2009
AU,1,21,8,2009
CA,2,21,8,2009
CL,1,21,8,2009
PF,1,21,8,2009
MT,1,21,8,2009
US,7,21,9,2009
FR,2,21,9,2009
ES,1,21,9,2009
PF,1,21,9,2009
MG,1,21,9,2009
CH,1,21,9,2009
ES,1,21,10,2009
PF,2,21,10,2009
FR,3,21,10,2009
IT,2,21,10,2009
US,3,21,10,2009
CA,1,21,10,2009
CH,2,21,11,2009
AU,1,21,11,2009
FR,4,21,11,2009
CA,2,21,11,2009
LU,1,21,12,2009
NZ,1,21,12,2009
FR,5,21,12,2009
DE,1,21,12,2009
US,1,21,12,2009
DE,2,21,1,2010
AU,2,21,1,2010
FR,4,21,1,2010
CH,1,21,1,2010
US,2,21,1,2010
AR,1,21,1,2010
BR,1,21,1,2010
ES,1,21,1,2010
CA,1,21,1,2010
IT,1,21,1,2010
AU,1,21,2,2010
IT,2,21,2,2010
ZA,1,21,2,2010
US,5,21,2,2010
DE,1,21,2,2010
HU,1,21,2,2010
NC,1,21,2,2010
CA,1,21,2,2010
DE,1,21,3,2010
IT,4,21,3,2010
RO,1,21,3,2010
ES,2,21,3,2010
US,5,21,3,2010
FR,2,21,3,2010
GB,1,21,3,2010
FR,4,21,4,2010
BR,1,21,4,2010
SI,1,21,4,2010
US,5,21,4,2010
DE,2,21,5,2010
AR,1,21,5,2010
US,3,21,5,2010
AU,2,21,5,2010
CA,1,21,5,2010
FR,2,21,5,2010
PF,1,21,5,2010
AE,1,21,5,2010
CL,1,21,6,2010
SI,1,21,6,2010
IT,1,21,6,2010
NZ,3,21,6,2010
GB,1,21,6,2010
CH,1,21,6,2010
AU,1,21,6,2010
FR,1,21,6,2010
US,2,21,6,2010
AR,2,21,7,2010
IT,2,21,7,2010
ES,2,21,7,2010
IE,1,21,7,2010
US,3,21,7,2010
CA,1,21,7,2010
CH,1,21,7,2010
PF,2,21,7,2010
RO,1,21,7,2010
RU,1,21,7,2010
NL,1,21,7,2010
CA,2,21,8,2010
US,3,21,8,2010
IT,2,21,8,2010
AR,1,21,8,2010
CH,1,21,8,2010
FR,4,21,8,2010
AU,1,21,8,2010
SI,1,21,8,2010
DE,1,21,8,2010
NZ,1,21,8,2010
GB,1,21,8,2010
US,3,21,9,2010
CA,1,21,9,2010
FR,2,21,9,2010
BR,1,21,9,2010
IT,1,21,9,2010
ES,2,21,9,2010
SK,1,21,9,2010
FR,5,21,10,2010
CA,1,21,10,2010
US,1,21,10,2010
FR,4,21,11,2010
NC,1,21,11,2010
PF,3,21,11,2010
US,1,21,11,2010
CN,1,21,11,2010
AR,1,21,11,2010
SK,1,21,12,2010
US,1,21,12,2010
RU,1,21,12,2010
FR,1,21,12,2010
NC,1,21,12,2010
SE,1,21,1,2011
US,5,21,1,2011
DK,1,21,1,2011
NL,1,21,1,2011
GB,3,21,1,2011
IT,1,21,1,2011
AU,2,21,1,2011
CA,1,21,1,2011
GB,1,21,2,2011
FR,3,21,2,2011
PA,1,21,2,2011
US,1,21,2,2011
CA,2,21,2,2011
ES,1,21,2,2011
ES,1,21,3,2011
US,4,21,3,2011
FR,1,21,3,2011
PF,2,21,3,2011
MF,1,21,3,2011
AU,2,21,3,2011
CA,1,21,3,2011
CA,1,21,4,2011
FR,5,21,4,2011
PF,1,21,4,2011
AU,1,21,4,2011
IT,1,21,4,2011
US,1,21,5,2011
ES,1,21,5,2011
PF,1,21,5,2011
IT,1,21,5,2011
CH,1,21,5,2011
BR,1,21,5,2011
FR,1,21,5,2011
BE,1,21,5,2011
FR,2,21,6,2011
ES,2,21,6,2011
AU,1,21,6,2011
US,4,21,6,2011
AT,1,21,6,2011
GB,3,21,7,2011
FR,2,21,7,2011
US,3,21,7,2011
IT,1,21,7,2011
AU,1,21,7,2011
ES,1,21,7,2011
NC,1,21,7,2011
AR,1,21,8,2011
ZA,1,21,8,2011
ES,1,21,8,2011
FR,4,21,8,2011
PF,1,21,8,2011
IT,1,21,8,2011
PF,2,21,9,2011
FR,6,21,9,2011
AR,3,21,9,2011
ES,1,21,9,2011
TR,1,21,9,2011
CH,1,21,9,2011
FR,3,21,10,2011
IT,2,21,10,2011
CN,1,21,10,2011
RU,1,21,10,2011
AR,1,21,10,2011
US,3,21,11,2011
FR,3,21,11,2011
IT,1,21,11,2011
CH,1,21,11,2011
NC,1,21,11,2011
AU,1,21,11,2011
SE,1,21,12,2011
FR,1,21,12,2011
CA,1,21,12,2011
NO,1,21,12,2011
PL,1,21,12,2011
MC,1,21,1,2012
VE,1,21,1,2012
PF,1,21,1,2012
PR,1,21,1,2012
LT,1,21,1,2012
FR,1,21,1,2012
IT,1,21,1,2012
AR,1,21,1,2012
US,2,21,1,2012
NO,1,21,1,2012
PF,3,21,2,2012
RU,1,21,2,2012
US,3,21,2,2012
NC,1,21,2,2012
NZ,1,21,2,2012
IT,1,21,2,2012
FR,1,21,2,2012
US,4,21,3,2012
AU,1,21,3,2012
IT,2,21,3,2012
BE,1,21,3,2012
PF,1,21,3,2012
ES,1,21,3,2012
UA,1,21,3,2012
BR,1,21,3,2012
US,4,21,4,2012
FR,3,21,4,2012
IT,2,21,4,2012
PF,1,21,4,2012
NZ,1,21,4,2012
US,2,21,5,2012
FR,1,21,5,2012
GB,1,21,5,2012
CZ,1,21,7,2012
FR,1,21,7,2012
CH,1,21,7,2012
US,1,21,7,2012
ES,1,21,7,2012
PL,1,21,7,2012
UY,1,21,7,2012
AU,1,21,8,2012
PF,2,21,8,2012
SG,1,21,8,2012
US,2,21,8,2012
FR,3,21,8,2012
ES,1,21,9,2012
FR,1,21,9,2012
FR,2,21,10,2012
NZ,1,21,10,2012
US,4,21,10,2012
PF,1,21,10,2012
CH,1,21,10,2012
KW,1,21,10,2012
RU,2,21,11,2012
FR,2,21,11,2012
AR,2,21,11,2012
US,2,21,11,2012
UA,1,21,11,2012
SI,1,21,12,2012
AU,1,21,12,2012
US,1,21,12,2012
IT,1,21,12,2012
US,2,21,1,2013
AR,1,21,1,2013
ES,1,21,1,2013
FR,2,21,1,2013
FR,3,21,2,2013
DE,1,21,2,2013
RU,1,21,2,2013
IT,1,21,2,2013
FR,1,21,3,2013
US,1,21,3,2013
CA,1,21,3,2013
DE,1,21,3,2013
IT,2,21,3,2013
AR,1,21,3,2013
CH,1,21,4,2013
US,3,21,4,2013
CA,1,21,4,2013
UA,1,21,5,2013
ES,1,21,5,2013
IT,1,21,5,2013
FR,2,21,5,2013
PF,2,21,5,2013
NZ,1,21,5,2013
CH,1,21,6,2013
US,1,21,6,2013
DE,1,21,6,2013
UY,1,21,6,2013
AT,1,21,7,2013
BR,2,21,7,2013
IT,2,21,7,2013
NL,1,21,8,2013
AT,1,21,8,2013
FR,2,21,8,2013
IT,1,21,8,2013
US,1,21,9,2013
AR,1,21,9,2013
BE,1,21,9,2013
PL,1,21,9,2013
BR,1,21,9,2013
IT,1,21,9,2013
FR,1,21,9,2013
FR,2,21,10,2013
PF,1,21,10,2013
US,1,21,10,2013
HR,1,21,11,2013
AU,2,21,11,2013
DE,1,21,11,2013
IT,1,21,11,2013
CG,1,21,12,2013
US,1,21,12,2013
CH,1,21,1,2014
FR,1,21,1,2014
NL,1,21,1,2014
RU,1,21,1,2014
US,1,21,1,2014
DK,1,21,1,2014
PF,1,21,1,2014
FR,6,21,2,2014
CH,1,21,2,2014
US,2,21,2,2014
ES,1,21,2,2014
LB,1,21,2,2014
CA,2,21,3,2014
DE,1,21,3,2014
AU,1,21,3,2014
FR,2,21,3,2014
ES,1,21,3,2014
IT,1,21,3,2014
CN,1,21,3,2014
FR,1,21,4,2014
SE,1,21,4,2014
TT,1,21,4,2014
PE,1,21,4,2014
NZ,1,21,5,2014
GB,1,21,5,2014
FR,1,21,5,2014
US,2,21,6,2014
CL,1,21,7,2014
AU,2,21,7,2014
DK,1,21,7,2014
KY,1,21,8,2014
US,1,21,8,2014
CA,1,21,8,2014
GB,1,21,8,2014
IT,1,21,8,2014
PF,1,21,8,2014
FR,1,21,8,2014
US,3,21,9,2014
FR,1,21,9,2014
CA,1,21,9,2014
MX,1,21,9,2014
US,2,21,10,2014
FR,1,21,10,2014
US,2,21,11,2014
CA,1,21,11,2014
FR,1,21,11,2014
CA,1,21,12,2014
FR,2,21,12,2014
CA,1,21,1,2015
GB,1,21,1,2015
AR,1,21,1,2015
FR,1,21,1,2015
US,1,21,1,2015
CH,1,21,2,2015
CO,1,21,2,2015
NZ,1,21,2,2015
FR,1,21,2,2015
TH,1,21,2,2015
FR,5,21,3,2015
IT,1,21,3,2015
CN,1,21,3,2015
CA,1,21,3,2015
AU,1,21,3,2015
US,3,21,3,2015
PF,1,21,3,2015
CZ,1,21,4,2015
GB,1,21,4,2015
CR,1,21,4,2015
AR,1,21,5,2015
ES,1,21,5,2015
CH,1,21,5,2015
LB,1,21,5,2015
US,1,21,5,2015
DE,1,21,6,2015
FR,1,21,6,2015
BR,1,21,6,2015
US,1,21,6,2015
US,1,21,7,2015
FR,1,21,7,2015
IT,2,21,8,2015
US,1,21,8,2015
CH,1,21,8,2015
AR,1,21,8,2015
FR,3,21,8,2015
FR,1,21,9,2015
AR,1,21,9,2015
IT,1,21,9,2015
CH,1,21,9,2015
AU,1,21,9,2015
FR,1,21,10,2015
IT,2,21,10,2015
AR,1,21,10,2015
DE,1,21,10,2015
ES,1,21,11,2015
FR,2,21,11,2015
NL,1,21,11,2015
US,1,21,11,2015
CL,1,21,11,2015
CH,1,21,11,2015
FR,2,21,12,2015
IT,1,21,12,2015
US,2,21,12,2015
SG,1,21,12,2015
RU,1,21,1,2016
ES,1,21,1,2016
FR,2,21,1,2016
AR,3,21,1,2016
CL,1,21,1,2016
UA,1,21,1,2016
AR,2,21,2,2016
ES,1,21,2,2016
CH,1,21,2,2016
SG,1,21,3,2016
ES,3,21,3,2016
CL,1,21,3,2016
ZA,1,21,3,2016
US,3,21,3,2016
GR,1,21,3,2016
PF,1,21,3,2016
AU,1,21,3,2016
FR,2,21,3,2016
GB,1,21,4,2016
SG,1,21,4,2016
AR,1,21,4,2016
US,2,21,5,2016
FR,1,21,5,2016
FR,2,21,6,2016
HK,1,21,6,2016
AR,1,21,6,2016
US,1,21,6,2016
US,1,21,7,2016
BE,1,21,7,2016
SK,1,21,7,2016
CA,2,21,7,2016
IT,1,21,7,2016
AR,1,21,7,2016
FR,1,21,7,2016
DK,1,21,7,2016
FR,3,21,8,2016
GB,1,21,8,2016
BE,1,21,8,2016
AR,1,21,8,2016
NZ,1,21,8,2016
ES,1,21,8,2016
AU,1,21,9,2016
MF,1,21,9,2016
BE,1,21,9,2016
CL,1,21,9,2016
IT,1,21,9,2016
AR,3,21,10,2016
US,2,21,10,2016
NC,1,21,10,2016
MF,1,21,10,2016
IT,2,21,10,2016
FR,2,21,10,2016
DE,1,21,10,2016
US,2,21,11,2016
FR,1,21,11,2016
NO,1,21,11,2016
IT,1,21,11,2016
ES,2,21,11,2016
GB,1,21,12,2016
CN,1,21,12,2016
NL,1,21,12,2016
CH,1,21,12,2016
US,1,21,12,2016
IT,1,21,1,2017
GR,1,21,1,2017
FR,3,21,1,2017
US,1,21,1,2017
NZ,1,21,1,2017
MX,2,21,1,2017
CA,1,21,1,2017
AR,3,21,2,2017
FR,3,21,2,2017
US,1,21,2,2017
GB,1,21,2,2017
BR,1,21,2,2017
IT,1,21,2,2017
NZ,2,21,3,2017
US,1,21,3,2017
AR,2,21,3,2017
BR,1,21,3,2017
NC,1,21,3,2017
FR,1,21,4,2017
FR,4,21,5,2017
IT,3,21,5,2017
US,2,21,5,2017
AR,2,21,5,2017
IT,3,21,6,2017
MX,1,21,6,2017
FR,1,21,6,2017
ES,1,21,6,2017
US,2,21,7,2017
MX,1,21,7,2017
FR,3,21,8,2017
US,1,21,8,2017
AR,1,21,8,2017
RU,1,21,8,2017
PF,1,21,8,2017
FR,1,35,8,2004
US,2,35,12,2003
GB,1,35,1,2004
US,1,35,7,2004
DE,1,35,9,2004
FR,1,35,10,2003
FR,1,35,6,2004
GB,1,35,3,2004
IT,1,35,9,2004
SE,1,35,3,2004
VE,1,35,4,2004
FI,1,35,1,2004
FR,1,35,10,2004
GB,1,35,5,2004
AU,1,35,4,2004
AU,1,35,1,2005
GB,1,35,1,2005
IE,1,35,11,2004
MY,1,35,12,2004
SK,1,35,12,2004
US,1,35,3,2005
US,2,35,4,2005
US,1,35,7,2005
US,1,35,8,2005
AU,1,35,9,2005
AT,1,35,9,2005
US,1,35,10,2005
US,1,35,2,2006
FR,1,35,3,2006
US,1,35,5,2006
FR,1,35,8,2006
US,1,35,9,2006
SG,1,35,10,2006
GB,1,35,10,2006
AU,1,35,11,2006
US,1,35,11,2006
JP,1,35,12,2006
US,1,35,1,2007
GB,1,35,2,2007
FR,1,35,3,2007
US,1,35,3,2007
FR,1,35,4,2007
US,1,35,7,2007
FR,1,35,8,2007
US,1,35,9,2007
FR,1,35,11,2007
AU,1,35,11,2007
AU,1,35,12,2007
US,1,35,12,2007
CN,1,35,12,2007
CH,1,35,1,2008
US,1,35,2,2008
FR,1,35,3,2008
FR,1,35,4,2008
US,1,35,5,2008
GB,1,35,5,2008
FR,2,35,6,2008
AU,1,35,9,2008
CZ,1,35,10,2008
DE,1,35,11,2008
PL,1,35,11,2008
NZ,1,35,11,2008
CA,1,35,12,2008
US,1,35,12,2008
GB,1,35,12,2008
US,1,35,1,2009
AU,1,35,2,2009
US,1,35,3,2009
US,2,35,4,2009
US,1,35,6,2009
NZ,1,35,6,2009
NZ,1,35,8,2009
US,2,35,8,2009
AU,1,35,8,2009
AT,1,35,9,2009
PL,1,35,10,2009
AU,1,35,10,2009
DE,1,35,11,2009
FR,1,35,1,2010
DE,1,35,7,2010
AU,1,35,8,2010
AR,1,35,8,2010
US,1,35,8,2010
FR,2,35,8,2010
SG,1,35,9,2010
FR,2,35,9,2010
DE,1,35,9,2010
US,1,35,9,2010
AU,1,35,9,2010
MC,1,35,10,2010
FR,2,35,10,2010
NZ,1,35,10,2010
AU,2,35,11,2010
GB,2,35,1,2011
SG,1,35,7,2011
GB,1,35,7,2011
FR,1,35,8,2011
ES,1,35,8,2011
FR,1,35,9,2011
US,1,35,10,2011
NZ,1,35,11,2011
FR,2,35,12,2011
DE,1,35,12,2011
NZ,1,35,1,2012
DE,1,35,1,2012
GB,1,35,2,2012
NZ,1,35,2,2012
US,1,35,3,2012
GB,1,35,4,2012
KR,1,35,6,2012
RU,1,35,8,2012
CH,1,35,12,2012
DE,1,35,1,2013
NO,1,35,1,2013
NZ,1,35,2,2013
FR,1,35,3,2013
